payment_id,amount,failure_reason,payment_method,retry_count,customer_success_rate,ml_recovery_probability,expected_recovery_value,base_simulation_probability,recommended_action,decision_status,decision_reason,policy_allowed,policy_status,policy_reason,requires_human,recoverai_action_probability,baseline_action,baseline_probability,baseline_success,baseline_recovered_amount,recoverai_success,recoverai_recovered_amount
PAY_0009935,1219.77,NETWORK_ERROR,WALLET,2,1.0,0.679,828.25,0.675,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0003063,7767.32,BANK_TIMEOUT,NETBANKING,2,0.8,0.6125,4757.58,0.645,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0014631,622.63,BANK_TIMEOUT,CARD,1,0.9,0.5867,365.27,0.79,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.711,RETRY,0.7268,0,0.0,0,0.0
PAY_0014870,2003.56,NETWORK_ERROR,UPI,2,0.889,0.6856,1373.67,0.6662,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0013607,5927.81,BANK_DECLINED,CARD,0,0.911,0.4434,2628.2,0.5339,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0003104,563.18,BANK_TIMEOUT,NETBANKING,1,0.679,0.6552,369.0,0.7026,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6324,RETRY,0.6464,0,0.0,0,0.0
PAY_0011920,1215.84,BANK_TIMEOUT,CARD,0,0.792,0.8635,1049.82,0.8522,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8522,RETRY,0.8522,1,1215.84,1,1215.84
PAY_0018071,1796.88,BANK_DECLINED,WALLET,0,0.911,0.4151,745.81,0.5239,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0002140,441.03,BANK_DECLINED,UPI,0,0.85,0.4279,188.73,0.5325,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0014922,6564.75,BANK_DECLINED,UPI,0,0.677,0.4374,2871.64,0.4719,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0014551,906.25,BANK_TIMEOUT,CARD,0,0.933,0.887,803.87,0.9016,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.9016,RETRY,0.9016,1,906.25,1,906.25
PAY_0017228,732.59,UNKNOWN_ERROR,CARD,2,0.545,0.206,150.92,0.1758,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0000760,1362.52,BANK_TIMEOUT,CARD,0,0.947,0.8953,1219.89,0.9064,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.9064,RETRY,0.9064,1,1362.52,1,1362.52
PAY_0000720,1093.59,CARD_EXPIRED,UPI,2,0.789,0.13,142.18,0.1812,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0016643,919.5,BANK_TIMEOUT,CARD,0,0.98,0.8587,789.54,0.918,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.918,RETRY,0.918,1,919.5,1,919.5
PAY_0001404,2610.55,INSUFFICIENT_FUNDS,NETBANKING,1,0.811,0.5613,1465.38,0.5489,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6037,NO_ACTION,0.0,0,0.0,1,2610.55
PAY_0016120,1289.08,BANK_TIMEOUT,WALLET,0,0.9,0.8212,1058.58,0.88,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.88,RETRY,0.88,1,1289.08,1,1289.08
PAY_0006636,6965.11,NETWORK_ERROR,NETBANKING,2,0.667,0.3683,2565.14,0.5584,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0001692,1625.15,UNKNOWN_ERROR,WALLET,1,1.0,0.3837,623.62,0.425,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0016901,1334.18,BANK_TIMEOUT,UPI,0,0.949,0.8683,1158.46,0.9272,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.9272,RETRY,0.9272,1,1334.18,1,1334.18
PAY_0009832,2539.97,INSUFFICIENT_FUNDS,NETBANKING,2,0.958,0.4759,1208.73,0.5003,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0012458,2508.54,BANK_TIMEOUT,NETBANKING,0,0.667,0.8184,2053.02,0.7984,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7984,RETRY,0.7984,1,2508.54,1,2508.54
PAY_0001250,834.36,NETWORK_ERROR,NETBANKING,1,0.938,0.675,563.18,0.7533,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.678,RETRY,0.693,0,0.0,0,0.0
PAY_0008465,5926.59,BANK_TIMEOUT,WALLET,0,0.846,0.8323,4932.91,0.8611,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8611,RETRY,0.8611,1,5926.59,1,5926.59
PAY_0016927,2768.31,CARD_EXPIRED,WALLET,1,0.846,0.4285,1186.32,0.2711,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7711,NO_ACTION,0.0,0,0.0,1,2768.31
PAY_0019412,7592.63,CARD_EXPIRED,CARD,0,0.952,0.452,3431.76,0.4182,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.9182,NO_ACTION,0.0,0,0.0,1,7592.63
PAY_0009746,543.48,INSUFFICIENT_FUNDS,NETBANKING,2,0.833,0.3823,207.77,0.4565,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0011934,4985.71,CARD_EXPIRED,UPI,1,1.0,0.3691,1840.29,0.355,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.855,NO_ACTION,0.0,0,0.0,1,4985.71
PAY_0014101,1974.89,INSUFFICIENT_FUNDS,NETBANKING,1,0.667,0.4721,932.25,0.4985,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.5483,NO_ACTION,0.0,0,0.0,1,1974.89
PAY_0015257,1743.08,BANK_DECLINED,WALLET,0,0.781,0.4026,701.8,0.4783,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0008206,1414.32,INSUFFICIENT_FUNDS,NETBANKING,2,0.889,0.3887,549.71,0.4762,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0013055,1038.28,NETWORK_ERROR,CARD,1,0.838,0.5916,614.28,0.7283,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6555,RETRY,0.67,1,1038.28,0,0.0
PAY_0005847,2871.72,CARD_EXPIRED,NETBANKING,1,0.667,0.1564,449.27,0.2084,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7085,NO_ACTION,0.0,0,0.0,1,2871.72
PAY_0013203,3917.97,BANK_TIMEOUT,WALLET,2,0.727,0.5556,2176.88,0.6195,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0003080,7324.0,UNKNOWN_ERROR,CARD,1,0.947,0.2825,2068.85,0.4164,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0004315,2641.39,CARD_EXPIRED,NETBANKING,1,0.933,0.2762,729.6,0.3015,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.8015,NO_ACTION,0.0,0,0.0,1,2641.39
PAY_0016618,1751.47,NETWORK_ERROR,NETBANKING,0,0.7,0.7538,1320.32,0.77,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.77,RETRY,0.77,1,1751.47,1,1751.47
PAY_0003171,929.56,BANK_TIMEOUT,CARD,0,0.824,0.8159,758.45,0.8634,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8634,RETRY,0.8634,1,929.56,1,929.56
PAY_0000948,6928.38,NETWORK_ERROR,UPI,0,0.714,0.7508,5201.77,0.8049,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8049,RETRY,0.8049,1,6928.38,1,6928.38
PAY_0006064,2274.19,INSUFFICIENT_FUNDS,UPI,1,0.774,0.4568,1038.86,0.5659,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6225,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0015382,1874.34,CARD_EXPIRED,WALLET,0,0.864,0.3404,638.11,0.3774,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.8774,NO_ACTION,0.0,0,0.0,1,1874.34
PAY_0006042,1731.68,CARD_EXPIRED,NETBANKING,1,0.88,0.2563,443.87,0.283,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.783,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0013532,7535.01,INSUFFICIENT_FUNDS,NETBANKING,0,1.0,0.5604,4222.54,0.715,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7865,NO_ACTION,0.0,0,0.0,1,7535.01
PAY_0016238,957.82,BANK_TIMEOUT,UPI,0,0.333,0.741,709.76,0.7116,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7116,RETRY,0.7116,1,957.82,1,957.82
PAY_0017421,2684.62,BANK_DECLINED,CARD,0,0.8,0.3697,992.63,0.495,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0013302,2436.58,BANK_TIMEOUT,CARD,2,0.611,0.5612,1367.49,0.5889,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0014908,733.52,BANK_TIMEOUT,UPI,2,0.647,0.561,411.51,0.6215,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0012115,2681.84,BANK_DECLINED,UPI,0,0.809,0.4704,1261.61,0.5181,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0003120,393.83,BANK_TIMEOUT,CARD,2,0.88,0.6222,245.02,0.683,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0010287,1255.65,BANK_TIMEOUT,CARD,1,0.805,0.7238,908.8,0.7568,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.6962,RETRY,0.6962,1,1255.65,1,1255.65
PAY_0007846,2356.93,BANK_TIMEOUT,NETBANKING,2,0.846,0.6106,1439.18,0.6611,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0010956,2470.33,BANK_DECLINED,UPI,0,0.812,0.4667,1152.98,0.5192,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0014797,2926.17,BANK_DECLINED,UPI,0,0.926,0.4674,1367.77,0.5591,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0013521,493.7,BANK_DECLINED,WALLET,0,0.919,0.5361,264.69,0.5267,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0002799,1427.14,CARD_EXPIRED,WALLET,1,0.9,0.3145,448.89,0.29,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.79,NO_ACTION,0.0,0,0.0,1,1427.14
PAY_0018924,1492.72,CARD_EXPIRED,UPI,2,0.917,0.1277,190.62,0.226,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0007055,2519.6,INSUFFICIENT_FUNDS,CARD,2,0.846,0.3688,929.29,0.4711,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0016124,1187.79,BANK_TIMEOUT,CARD,1,0.833,0.7575,899.77,0.7665,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7052,RETRY,0.7052,1,1187.79,1,1187.79
PAY_0014519,6295.17,INSUFFICIENT_FUNDS,NETBANKING,1,0.872,0.4987,3139.53,0.5702,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6272,NO_ACTION,0.0,0,0.0,1,6295.17
PAY_0007772,1159.2,NETWORK_ERROR,CARD,0,0.889,0.81,938.98,0.8461,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8461,RETRY,0.8461,1,1159.2,1,1159.2
PAY_0005714,1771.58,NETWORK_ERROR,NETBANKING,0,0.688,0.7747,1372.43,0.7658,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7658,RETRY,0.7658,1,1771.58,1,1771.58
PAY_0005333,1368.54,BANK_TIMEOUT,WALLET,2,0.659,0.572,782.83,0.5957,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0012352,658.52,INSUFFICIENT_FUNDS,CARD,2,0.75,0.4154,273.53,0.4375,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0000439,689.45,BANK_TIMEOUT,NETBANKING,0,0.951,0.8616,594.04,0.8978,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8978,RETRY,0.8978,0,0.0,0,0.0
PAY_0010354,3381.63,BANK_DECLINED,NETBANKING,2,0.789,0.1694,572.76,0.2812,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0005313,2295.14,NETWORK_ERROR,UPI,1,0.882,0.6618,1518.96,0.7637,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6873,RETRY,0.7026,1,2295.14,1,2295.14
PAY_0000097,1408.09,INSUFFICIENT_FUNDS,NETBANKING,0,0.962,0.6227,876.76,0.7017,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7719,NO_ACTION,0.0,0,0.0,1,1408.09
PAY_0003713,14237.26,BANK_TIMEOUT,UPI,2,0.774,0.4778,6803.18,0.6659,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0012903,702.24,BANK_DECLINED,CARD,1,0.944,0.3313,232.67,0.4454,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0019276,3207.61,BANK_TIMEOUT,NETBANKING,2,0.778,0.6234,1999.78,0.6373,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0000213,1975.93,NETWORK_ERROR,WALLET,0,0.625,0.7224,1427.47,0.7437,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7437,RETRY,0.7437,1,1975.93,1,1975.93
